Id,Predicted
295,241.65196571428572
296,288.80145
297,215.0561157142857
298,300.94611
299,186.95540571428572
300,305.11564999999996
301,154.01854571428572
302,305.29935
303,120.55219171428573
304,305.63927
305,85.93357571428572
306,82.899029
307,70.73712771428572
308,94.30658700000001
309,56.80406871428572
310,115.85803200000001
311,52.397524714285716
312,136.02018
313,53.124064714285716
314,158.69071
315,58.198351714285714
316,197.7563
317,59.59845071428572
318,218.98459
319,50.40833371428572
320,243.16902
321,46.62936871428572
322,266.93881
323,48.89104271428572
324,283.11275
325,64.32090871428571
326,177.98735
327,87.4084007142857
328,178.85047
329,108.87758571428571
330,178.79585
331,129.5833117142857
332,178.24397
333,151.32407571428573
334,159.64847
335,165.65070571428572
336,171.1534
337,170.73509571428573
338,185.17709000000002
339,174.68776571428572
340,196.80214
341,169.88820571428573
342,209.63013
343,164.94713571428574
344,108.893974
345,92.97348571428572
346,121.635235
347,85.61592571428571
348,136.179447
349,84.61174571428572
350,149.77275
351,94.01616171428572
352,136.582127
353,97.11379571428571
354,121.972713
355,97.93498871428571
356,214.72276
357,93.61953571428572
358,228.62158
359,84.45253571428572
360,244.98758
361,83.44396871428572
362,261.21641999999997
363,90.84328371428572
364,246.87474
365,95.62643371428572
366,228.13721
367,94.58178571428572
368,146.48362
369,206.58490571428572
370,158.40888999999999
371,199.98613571428572
372,174.18716
373,194.68041571428572
374,187.77937
375,198.4594957142857
376,198.11507
377,195.92734571428574
378,217.57129
379,198.85463571428573
380,243.43333
381,205.99681571428573
382,224.43585
383,223.8875957142857
384,206.47993
385,228.72295571428572
386,192.309494
387,230.32437571428574
388,177.63196
389,228.54568571428572
390,161.53461
391,223.4162557142857
392,153.76268
393,207.56783571428574
394,176.30583000000001
395,204.82266571428573
396,187.928406
397,207.01785571428573
398,199.85765
399,206.22868571428572
400,234.66313
401,207.63198571428572
402,201.77061500000002
403,214.4990757142857
404,189.42712
405,215.36192571428572
406,177.14448
407,213.76212571428573
408,551.9649088714285
409,720.3533842857144
410,556.6595223714286
411,749.2947242857143
412,563.1984705714285
413,781.2387642857143
414,571.4310755714286
415,810.8271442857143
416,587.3714065714286
417,836.8269142857143
418,607.0360505714285
419,856.7717942857143
420,632.2745085714286
421,874.7456942857143
422,657.2196285714285
423,887.6502642857143
424,683.4691685714286
425,888.8145142857143
426,709.2433185714285
427,884.1540042857143
428,728.8461185714285
429,870.1765642857143
430,746.6339485714286
431,848.8188242857143
432,762.4469585714286
433,827.4581842857143
434,774.6449185714285
435,803.7837642857144
436,780.9818585714286
437,775.4795242857143
438,783.6951585714286
439,747.0351842857143
440,785.0902585714285
441,716.2307982857143
442,579.2475755714286
443,696.5745592857144
444,594.6520945714285
445,683.6914072857144
446,617.1675205714286
447,681.4707572857143
448,637.3064585714285
449,682.9624872857144
450,658.5479525714286
451,690.2240422857143
452,695.7199885714285
453,693.5580242857143
454,715.2483885714286
455,686.6065842857143
456,737.9228585714286
457,684.4741642857143
458,758.5049785714285
459,686.9483462857144
460,772.7153185714285
461,698.3761912857143
462,676.9249685714285
463,716.9169172857144
464,677.8703285714286
465,737.0101042857143
466,677.0478385714285
467,757.4620042857143
468,677.0373885714286
469,776.9617342857143
470,655.0840245714286
471,788.4029742857143
472,666.0135885714285
473,792.8069742857143
474,679.4567985714285
475,796.3137942857143
476,690.4776485714285
477,792.6751342857143
478,701.1108285714286
479,787.9183442857143
480,607.3727985714286
481,718.2565642857144
482,618.4406485714286
483,713.2162102857143
484,634.0810885714286
485,713.1781942857143
486,647.4940745714285
487,722.9222802857144
488,633.6901585714286
489,724.8361842857144
490,618.0094625714286
491,724.0118042857143
492,707.7756985714286
493,724.9365542857144
494,721.6723085714285
495,716.5360802857143
496,736.6806985714286
497,715.9927072857143
498,752.5372985714286
499,723.3710542857143
500,738.9032485714285
501,727.6433942857143
502,722.6012785714286
503,726.9788442857143
504,637.0388735714286
505,818.4271342857144
506,650.4868085714286
507,815.2743942857144
508,666.6522925714286
509,811.6460942857143
510,679.9988785714286
511,815.7385642857143
512,689.6961985714286
513,812.3110742857143
514,706.6713285714286
515,815.7157342857143
516,729.3902585714286
517,821.7730342857144
518,710.6080185714286
519,837.2746642857144
520,694.3638785714286
521,844.4711142857143
522,680.9534585714285
523,845.3051542857144
524,668.5287785714286
525,844.1399942857144
526,653.3975585714286
527,837.3156142857143
528,642.6385985714286
529,820.8282142857144
530,667.8054085714285
531,820.8807942857143
532,679.3389835714286
533,822.6282942857143
534,690.4063485714286
535,820.2441842857144
536,720.6462585714286
537,823.1410942857143
538,690.6291685714285
539,830.3738642857144
540,679.7617745714285
541,830.5065242857144
542,668.6437625714285
543,828.0920342857144
544,835.051197
545,718.0532012857143
546,839.236553
547,748.5248502857144
548,845.8230724
549,781.8422042857144
550,855.0032492
551,812.2187842857143
552,870.900455
553,839.8664642857143
554,892.900993
555,859.8002742857143
556,919.97838
557,877.7001542857143
558,947.96421
559,889.6272942857144
560,974.219894
561,889.8942642857144
562,999.39174
563,885.1700542857143
564,1017.31651
565,869.6004842857144
566,1034.26117
567,847.5241142857144
568,1047.92128
569,824.2405742857143
570,1058.86574
571,799.0860142857143
572,1064.76785
573,771.6633842857143
574,1065.97249
575,742.3232342857143
576,1067.0097
577,712.0401942857143
578,870.115437
579,690.3225072857143
580,885.03662
581,678.2797742857143
582,907.15129
583,674.4531602857144
584,927.607605
585,676.1815582857143
586,948.741844
587,682.9870332857143
588,987.383
589,684.5466282857143
590,1004.42371
591,677.5419362857143
592,1024.44859
593,674.8338212857143
594,1044.24902
595,675.4811072857143
596,1056.5429100000001
597,687.9429042857143
598,967.21891
599,709.5474942857144
600,969.72918
601,731.2333642857143
602,969.4793999999999
603,751.0112242857143
604,970.52927
605,771.9276542857143
606,947.10925
607,783.7900142857143
608,959.41131
609,788.8631342857143
610,971.7065
611,793.1257842857143
612,982.82956
613,789.5338842857143
614,992.81765
615,783.7455542857143
616,895.416115
617,712.1968842857143
618,908.720413
619,706.0474592857144
620,923.57829
621,705.8216792857144
622,937.32981
623,714.6390942857144
624,922.81191
625,718.4181642857143
626,908.291313
627,717.0329442857144
628,995.59532
629,715.7613002857144
630,1009.29405
631,707.2226682857143
632,1024.19029
633,706.5279402857143
634,1038.86435
635,714.4183142857144
636,1025.5161699999999
637,719.5980442857143
638,1009.39045
639,718.1067642857143
640,928.24321
641,819.3533542857143
642,940.88888
643,813.9079942857143
644,958.62315
645,809.4226442857143
646,970.74974
647,813.0281742857144
648,980.52921
649,809.9166942857144
650,997.41074
651,813.2886742857144
652,1016.70929
653,819.4035442857144
654,1000.81765
655,834.6785042857143
656,986.1672100000001
657,840.1683142857144
658,973.76067
659,841.3374742857143
660,961.08098
661,839.8661842857143
662,944.15675
663,833.7999042857143
664,934.2541659999999
665,820.6890942857143
666,958.89574
667,818.5927642857143
668,972.41231
669,819.6874042857144
670,982.00264
671,819.5087842857143
672,1008.71938
673,821.7546042857143
674,982.6929299999999
675,825.7945342857143
676,972.0574799999999
677,826.7432642857143
678,959.60163
679,824.9553942857143
680,324.64131628571425
681,417.8223342857143
682,326.14959528571427
683,438.75877428571425
684,333.06625428571425
685,464.7902342857143
686,342.1642202857143
687,488.4736742857143
688,355.9999592857143
689,511.65531428571427
690,373.2871942857143
691,532.0735442857143
692,392.59667428571424
693,550.5461342857143
694,411.9708942857143
695,563.8440342857143
696,435.7921942857143
697,567.7139842857143
698,461.1641342857143
699,563.4150342857142
700,485.60230428571424
701,547.1871242857143
702,506.8646642857143
703,526.7331442857143
704,528.1849942857143
705,504.1052342857143
706,540.7389042857143
707,478.81361428571427
708,546.9389742857143
709,449.9097342857143
710,548.0757842857142
711,417.5303342857143
712,545.4318142857143
713,384.81676428571427
714,338.60461428571426
715,384.1341642857143
716,345.4136142857143
717,371.6076672857143
718,361.4219372857143
719,366.9490062857143
720,377.3169562857143
721,368.27804428571426
722,392.4035042857143
723,373.6367502857143
724,426.5162342857143
725,371.97141728571427
726,445.6251042857143
727,361.41918628571426
728,470.0107342857143
729,356.1577122857143
730,492.0141242857143
731,359.5921492857143
732,509.5102942857143
733,370.2031412857143
734,410.28236428571427
735,400.43688428571426
736,410.0465642857143
737,416.6292142857143
738,407.5346002857143
739,436.9870382857143
740,405.6893042857143
741,453.3451042857143
742,396.02579428571426
743,467.8392242857143
744,404.05150428571426
745,471.9725542857143
746,414.7506942857143
747,474.2003542857143
748,426.0939542857143
749,470.0078942857143
750,438.44131428571427
751,465.4349942857143
752,359.10997428571426
753,405.2405142857143
754,367.5031062857143
755,398.1686042857143
756,380.0102442857143
757,396.39917828571424
758,395.37809428571427
759,406.7583542857143
760,381.53403428571426
761,409.86184028571427
762,369.6804142857143
763,408.96682828571426
764,446.1746942857143
765,403.63838428571427
766,458.5507242857143
767,391.97297428571426
768,472.7444342857143
769,391.0541082857143
770,489.0354442857143
771,397.2395542857143
772,475.33402428571424
773,404.09595428571424
774,458.70739428571426
775,404.6769942857143
776,394.1136242857143
777,501.41903428571425
778,399.6509842857143
779,496.10938428571427
780,409.5544902857143
781,490.9866842857143
782,420.4645392857143
783,492.3192342857143
784,428.5093042857143
785,489.9559742857143
786,447.8970442857143
787,492.07978428571425
788,473.25724428571425
789,497.48198428571425
790,453.3996142857143
791,513.1358842857143
792,436.68663428571426
793,520.3138842857143
794,426.1024142857143
795,521.9450042857143
796,414.76950928571426
797,521.5421842857143
798,404.8072592857143
799,517.6783342857143
800,399.71943428571427
801,503.1514942857143
802,411.5646442857143
803,500.1486442857143
804,420.7078542857143
805,499.74834428571427
806,430.0136742857143
807,497.52489428571425
808,465.76777428571427
809,500.5306342857143
810,432.1965802857143
811,507.5252342857143
812,424.5480892857143
813,508.8306042857143
814,415.3086782857143
815,506.84572428571425
816,584.1171514285714
817,534.37571
818,585.1020200285715
819,566.42663
820,588.2723594285715
821,597.66814
822,594.9304759285715
823,630.23085
824,609.4073564285715
825,657.33609
826,631.5460874285715
827,680.24799
828,659.1701814285715
829,699.02405
830,687.2780914285714
831,710.14999
832,715.4870614285715
833,712.6854900000001
834,741.7518414285714
835,706.67151
836,761.3290114285714
837,688.43929
838,777.4109514285715
839,666.43393
840,791.3976714285715
841,644.35275
842,801.3516814285715
843,620.11893
844,808.7247714285714
845,594.51525
846,811.1460714285714
847,567.772385
848,813.0809014285715
849,540.43351
850,624.2651534285715
851,508.400635
852,639.7953614285715
853,496.169468
854,661.6006414285714
855,492.640984
856,682.6193364285714
857,496.187138
858,703.2647814285715
859,503.847286
860,740.0237514285715
861,508.070755
862,758.5513114285715
863,502.951225
864,777.8947314285715
865,500.981995
866,796.7026514285715
867,503.48023
868,806.4103414285714
869,518.259266
870,719.5849714285714
871,532.609985
872,721.2348714285714
873,552.361855
874,721.2699514285714
875,570.26191
876,720.4677314285715
877,589.7093199999999
878,694.2481614285714
879,602.14742
880,706.0728514285714
881,606.4993
882,718.6390974285714
883,610.54277
884,729.4637314285715
885,607.51199
886,739.0013814285714
887,603.71429
888,648.1792414285715
889,532.361046
890,661.9073714285714
891,527.08669
892,676.4286514285715
893,527.33953
894,689.7490614285714
895,536.62014
896,674.5359914285715
897,539.99549
898,659.0066514285714
899,537.72106
900,745.6325714285715
901,541.545944
902,760.1846714285714
903,534.271164
904,775.2740114285714
905,532.745575
906,787.1710314285715
907,542.91788
908,775.1238514285715
909,546.13312
910,759.6480214285714
911,544.7762
912,673.7985414285714
913,636.49755
914,686.8326814285715
915,631.06831
916,705.9431614285714
917,628.09543
918,718.3853714285715
919,630.20158
920,726.8180014285715
921,627.78635
922,741.6331914285714
923,631.6795
924,759.4617414285715
925,639.46829
926,743.8967914285714
927,654.15981
928,730.4839014285715
929,660.32935
930,717.9487214285714
931,661.05836
932,705.0348014285714
933,660.86122
934,688.6804414285714
935,654.34465
936,678.2268214285714
937,639.18983
938,706.4168114285715
939,638.0114100000001
940,716.8927514285715
941,638.96268
942,728.4908114285714
943,637.6930199999999
944,752.9565914285714
945,641.35565
946,727.9134714285715
947,647.14117
948,718.2508214285715
949,646.53624
950,706.1081314285715
951,645.53467
952,1261.1940477142857
953,683.91754
954,1267.4666277142858
955,709.94249
956,1276.5926577142857
957,740.55646
958,1287.3449197142859
959,765.33505
960,1301.5801987142859
961,790.89441
962,1321.7229057142858
963,809.35635
964,1345.7586807142857
965,826.6315
966,1370.097525714286
967,839.32379
968,1396.3431457142858
969,839.13383
970,1422.9781557142858
971,833.54196
972,1444.5941257142858
973,817.6624899999999
974,1463.5558857142858
975,794.6474499999999
976,1478.5381657142857
977,771.36218
978,1487.9920557142857
979,745.81384
980,1489.7206957142857
981,716.047775
982,1488.3717457142857
983,684.05021
984,1485.8813357142858
985,652.268692
986,1278.7755387142859
987,654.662285
988,1288.0706697142857
989,641.48281
990,1308.2014457142857
991,639.77996
992,1324.9450357142857
993,639.84696
994,1344.4274057142857
995,644.792377
996,1381.8894557142858
997,643.43113
998,1398.6525057142858
999,634.918915
1000,1421.5485557142858
1001,627.672894
1002,1442.6060657142857
1003,628.85812
1004,1459.7842857142857
1005,637.818325
1006,1364.1788857142858
1007,670.19206
1008,1366.2416957142857
1009,689.774635
1010,1365.9671457142858
1011,708.62721
1012,1366.2113557142857
1013,727.50497
1014,1352.3904107142857
1015,741.60468
1016,1361.6134057142858
1017,745.10767
1018,1374.6111517142858
1019,748.4582800000001
1020,1385.4857957142858
1021,742.50188
1022,1396.8577357142858
1023,736.7409
1024,1303.9283777142857
1025,677.94624
1026,1314.4194397142858
1027,670.95788
1028,1328.6884557142857
1029,668.573456
1030,1341.8557857142857
1031,677.4436900000001
1032,1329.5324957142857
1033,680.410164
1034,1314.8822057142859
1035,680.96751
1036,1398.7082257142858
1037,671.942375
1038,1410.9375557142857
1039,661.72242
1040,1426.8402157142857
1041,661.23139
1042,1443.0336657142857
1043,666.0514450000001
1044,1428.1409057142857
1045,672.54275
1046,1413.1671657142858
1047,673.46896
1048,1345.5529857142858
1049,774.14728
1050,1355.5230257142857
1051,769.5354600000001
1052,1367.9900057142859
1053,763.8968
1054,1379.8122857142857
1055,766.40018
1056,1387.0528157142858
1057,761.9309499999999
1058,1406.8335157142858
1059,763.5730599999999
1060,1431.5658957142857
1061,767.71252
1062,1413.3119257142857
1063,784.21872
1064,1399.1746257142859
1065,792.5583799999999
1066,1385.7376357142857
1067,792.85745
1068,1372.1985307142859
1069,793.9783
1070,1359.1048117142857
1071,790.27547
1072,1351.5458657142858
1073,774.87216
1074,1369.1882657142858
1075,772.11832
1076,1380.5825717142857
1077,773.00189
1078,1390.9777557142859
1079,769.95969
1080,1423.3166257142857
1081,770.23114
1082,1390.9376557142857
1083,778.59763
1084,1382.2613897142858
1085,780.3159
1086,1371.5951357142858
1087,778.42006
1088,4654.5904952857145
1089,4710.5362672857145
1090,4656.238917485714
1091,4739.175729285715
1092,4658.949540285715
1093,4769.142494285715
1094,4664.187744285715
1095,4800.095214285715
1096,4678.768752285715
1097,4827.0044342857145
1098,4696.2639042857145
1099,4848.032964285715
1100,4719.762040285715
1101,4866.595974285715
1102,4744.493089285715
1103,4881.747324285715
1104,4769.222434285714
1105,4885.267014285715
1106,4794.839814285715
1107,4883.648034285715
1108,4815.3269442857145
1109,4869.795114285715
1110,4835.687734285715
1111,4850.288404285715
1112,4852.343464285715
1113,4830.412744285714
1114,4865.942714285715
1115,4808.581584285715
1116,4874.335134285715
1117,4782.598298285715
1118,4878.647224285714
1119,4755.673544285714
1120,4882.098914285714
1121,4727.259888285715
1122,4685.333094285715
1123,4687.1696652857145
1124,4701.128944285715
1125,4676.912541285715
1126,4721.3496672857145
1127,4675.146520285714
1128,4741.258644285715
1129,4678.719405285715
1130,4761.629014285714
1131,4687.131240285715
1132,4799.309654285715
1133,4692.756474285715
1134,4817.918684285714
1135,4688.0339782857145
1136,4838.9817542857145
1137,4687.4797662857145
1138,4859.200174285715
1139,4692.142894285715
1140,4871.402174285715
1141,4704.670888285715
1142,4778.324684285714
1143,4713.460641285715
1144,4777.286759285715
1145,4733.617314285715
1146,4774.605664285715
1147,4752.437730285715
1148,4774.049084285714
1149,4771.073418285715
1150,4750.287854285714
1151,4778.4359242857145
1152,4761.687164285715
1153,4784.662214285715
1154,4773.791329285715
1155,4789.5954142857145
1156,4785.213604285715
1157,4787.458204285715
1158,4796.460644285715
1159,4783.771764285715
1160,4709.122750285715
1161,4710.380257285715
1162,4721.502679285714
1163,4705.721211285715
1164,4735.520454285715
1165,4706.269464285715
1166,4749.666360285714
1167,4716.975674285714
1168,4734.438790285714
1169,4717.3654722857145
1170,4720.459740285714
1171,4714.565461285714
1172,4808.419484285715
1173,4723.9830142857145
1174,4821.5563142857145
1175,4717.164474285714
1176,4836.245404285714
1177,4717.939354285715
1178,4850.600794285715
1179,4726.733154285715
1180,4836.767494285715
1181,4729.397414285715
1182,4820.755864285715
1183,4727.463448285715
1184,4728.697714285715
1185,4807.105084285715
1186,4742.196224285714
1187,4804.183514285714
1188,4760.083314285715
1189,4803.086494285714
1190,4771.465249285715
1191,4807.094364285715
1192,4782.858384285714
1193,4804.908424285714
1194,4800.820154285715
1195,4810.653194285715
1196,4820.705604285715
1197,4817.333734285715
1198,4801.982754285715
1199,4834.391544285715
1200,4784.637238285714
1201,4839.175804285715
1202,4771.456064285715
1203,4839.873694285715
1204,4759.437859285715
1205,4836.839854285715
1206,4742.584494285715
1207,4828.808034285715
1208,4733.938904285715
1209,4810.836964285715
1210,4759.121924285715
1211,4811.404704285715
1212,4772.1742942857145
1213,4813.791054285714
1214,4783.5185842857145
1215,4813.701614285715
1216,4812.251674285715
1217,4819.362454285715
1218,4783.307870285715
1219,4824.928244285715
1220,4771.656444285714
1221,4825.581094285714
1222,4759.697214285715
1223,4821.776774285715
1224,1285.3499731571428
1225,1427.8060071428572
1226,1290.692138127143
1227,1455.882862142857
1228,1300.1994118571429
1229,1491.778507142857
1230,1310.0514328571428
1231,1518.229057142857
1232,1326.9694708571428
1233,1546.064187142857
1234,1348.8088108571428
1235,1566.0938271428572
1236,1376.846122857143
1237,1585.8028571428572
1238,1403.8561278571428
1239,1600.9618271428571
1240,1433.361372857143
1241,1601.4922571428572
1242,1461.2419728571429
1243,1595.6410371428572
1244,1485.168332857143
1245,1579.1456371428571
1246,1506.6395028571428
1247,1553.145857142857
1248,1521.4727128571428
1249,1527.5502671428571
1250,1532.644042857143
1251,1497.524017142857
1252,1533.948542857143
1253,1461.4775971428571
1254,1531.6385128571428
1255,1427.093897142857
1256,1528.487242857143
1257,1391.652584142857
1258,1303.0251108571429
1259,1394.410897142857
1260,1312.218485857143
1261,1380.6506241428572
1262,1333.3318858571429
1263,1379.6433831428571
1264,1350.544978857143
1265,1380.8723641428571
1266,1372.063612857143
1267,1386.328362142857
1268,1409.323557857143
1269,1385.734217142857
1270,1430.009422857143
1271,1374.9503441428571
1272,1453.5777128571428
1273,1368.870627142857
1274,1478.920452857143
1275,1369.167837142857
1276,1497.750212857143
1277,1380.022044142857
1278,1391.2969778571428
1279,1414.874710142857
1280,1394.8269028571428
1281,1435.531567142857
1282,1394.6204788571429
1283,1458.0884821428572
1284,1395.8108028571428
1285,1479.609267142857
1286,1381.863917857143
1287,1495.0061071428572
1288,1390.051842857143
1289,1499.5396171428572
1290,1403.848582857143
1291,1503.167177142857
1292,1419.1235628571428
1293,1495.3419671428571
1294,1430.529032857143
1295,1488.439057142857
1296,1331.481332857143
1297,1419.690357142857
1298,1340.349169857143
1299,1412.0919611428571
1300,1357.164682857143
1301,1409.897179142857
1302,1369.6864028571429
1303,1421.6172531428572
1304,1357.3392428571428
1305,1424.278057142857
1306,1341.6312288571428
1307,1422.949057142857
1308,1430.2382728571429
1309,1416.8565531428571
1310,1443.5160428571428
1311,1404.802747142857
1312,1459.7720628571428
1313,1404.207557142857
1314,1477.885552857143
1315,1410.1480671428571
1316,1461.352442857143
1317,1416.535672142857
1318,1446.366682857143
1319,1419.0926571428572
1320,1376.017207857143
1321,1530.8510371428572
1322,1386.1367068571428
1323,1524.1507771428571
1324,1399.572362857143
1325,1518.1041271428571
1326,1410.8338228571429
1327,1521.220127142857
1328,1418.076342857143
1329,1516.676457142857
1330,1439.2816128571428
1331,1519.4894571428572
1332,1469.1027628571428
1333,1522.7118371428571
1334,1449.0359428571428
1335,1542.299197142857
1336,1434.5070028571429
1337,1551.624887142857
1338,1419.084162857143
1339,1552.058567142857
1340,1405.0635628571429
1341,1553.4922571428572
1342,1390.218577857143
1343,1547.5332371428572
1344,1383.9632328571429
1345,1530.5309071428571
1346,1400.6109428571428
1347,1526.816787142857
1348,1412.6627328571428
1349,1528.8189171428571
1350,1423.890372857143
1351,1523.8262571428572
1352,1459.2244028571429
1353,1523.669807142857
1354,1424.146312857143
1355,1536.3283271428572
1356,1414.638442857143
1357,1538.5690971428571
1358,1403.6824428571429
1359,1535.1326371428572
1360,175.10107
1361,243.40879
1362,176.975359
1363,274.240974
1364,182.5231628
1365,305.40033
1366,191.584365
1367,336.5322
1368,206.345398
1369,361.85715
1370,226.552467
1371,383.7283
1372,252.61973
1373,401.82231
1374,278.4446
1375,411.45685
1376,303.05434
1377,412.59625
1378,327.54337
1379,406.24595
1380,344.90218
1381,387.09036000000003
1382,358.39986999999996
1383,365.30724
1384,370.81143
1385,341.93088
1386,379.16974
1387,317.1024
1388,386.86276
1389,291.73706000000004
1390,389.53404
1391,263.20375
1392,391.31914
1393,236.43277999999998
1394,213.48976
1395,213.81476
1396,227.644115
1397,199.30971499999998
1398,246.473747
1399,195.38019
1400,265.96301
1401,199.428356
1402,283.70628999999997
1403,204.502117
1404,317.32223999999997
1405,206.70093
1406,334.39034000000004
1407,199.943695
1408,353.98627
1409,197.16793
1410,370.84972
1411,198.635075
1412,380.52203
1413,212.778996
1414,300.48401
1415,232.29666
1416,302.38727
1417,251.57067
1418,302.682655
1419,269.992004
1420,303.30195000000003
1421,288.5766
1422,282.44245
1423,304.04156
1424,292.07259999999997
1425,306.98303
1426,303.122665
1427,310.48073
1428,313.41247599999997
1429,306.86438
1430,320.95862
1431,303.69665
1432,235.445816
1433,235.71156000000002
1434,247.420376
1435,229.35501
1436,259.96424
1437,228.24509999999998
1438,274.84374
1439,239.373314
1440,259.51219000000003
1441,241.19993599999998
1442,246.891434
1443,239.90948500000002
1444,324.584
1445,240.337425
1446,338.26135
1447,230.30813
1448,351.27591
1449,230.502014
1450,364.59692
1451,238.14837
1452,352.74414
1453,242.77203
1454,338.62778000000003
1455,242.759346
1456,264.8986
1457,341.7312
1458,275.93321000000003
1459,332.77645
1460,291.90345
1461,329.80782
1462,303.6616
1463,331.66754000000003
1464,311.298096
